date,area_name,road_name,traffic_volume,average_speed,travel_time_index,congestion_level,hour,day_of_week,month,is_weekend,weather_conditions,traffic_volume_lag_1,average_speed_lag_1,traffic_volume_rolling_3,average_speed_rolling_3
2022-07-10,Indiranagar,100 Feet Road,23948.0,32.220868934435295,1.0202060471880974,70.55490123631903,0,6,7,1,Fog,36030.0,41.312579199072175,32325.33,33.52
2022-07-11,Indiranagar,100 Feet Road,20542.0,32.011851417355416,1.2664786430028838,65.63979857597319,0,0,7,0,Clear,23948.0,32.220868934435295,32243.0,32.27
2022-07-12,Indiranagar,100 Feet Road,21955.0,34.137108263964485,1.1562183932159733,79.46594062254948,0,1,7,0,Overcast,20542.0,32.011851417355416,26840.0,35.18
2022-07-13,Indiranagar,100 Feet Road,41154.0,33.456279597946576,1.5,100.0,0,2,7,0,Clear,21955.0,34.137108263964485,22148.33,32.79
2022-07-14,Indiranagar,100 Feet Road,39117.0,29.662852399553053,1.5,100.0,0,3,7,0,Clear,41154.0,33.456279597946576,27883.67,33.2
2022-07-15,Indiranagar,100 Feet Road,54002.0,26.890667753611787,1.5,100.0,0,4,7,0,Fog,39117.0,29.662852399553053,34075.33,32.42
2022-07-16,Indiranagar,100 Feet Road,12758.0,37.858862333359184,1.3565039319689975,43.10904028772626,0,5,7,1,Clear,54002.0,26.890667753611787,44757.67,30.0
2022-07-17,Indiranagar,100 Feet Road,33369.0,30.59483055640188,1.5,100.0,0,6,7,1,Clear,12758.0,37.858862333359184,35292.33,31.47
2022-07-18,Indiranagar,100 Feet Road,55689.0,47.496303141701446,1.5,100.0,0,0,7,0,Clear,33369.0,30.59483055640188,33376.33,31.78
2022-07-19,Indiranagar,100 Feet Road,26938.0,36.22832319596337,1.5,88.4331127463417,0,1,7,0,Clear,55689.0,47.496303141701446,33938.67,38.65
2022-07-20,Indiranagar,100 Feet Road,33834.0,30.115935668528593,1.5,100.0,0,2,7,0,Clear,26938.0,36.22832319596337,38665.33,38.11
2022-07-21,Indiranagar,100 Feet Road,48809.0,31.20863304885419,1.5,100.0,0,3,7,0,Clear,33834.0,30.115935668528593,38820.33,37.95
2022-07-22,Indiranagar,100 Feet Road,11311.0,41.05678740916259,1.196217262462689,46.346655632183314,0,4,7,0,Overcast,48809.0,31.20863304885419,36527.0,32.52
2022-07-23,Indiranagar,100 Feet Road,21711.0,42.66517097425386,1.1718374256880775,76.40383502840683,0,5,7,1,Clear,11311.0,41.05678740916259,31318.0,34.13
2022-07-24,Indiranagar,100 Feet Road,38811.0,24.081194282649363,1.5,100.0,0,6,7,1,Clear,21711.0,42.66517097425386,27277.0,38.31
2022-07-25,Indiranagar,100 Feet Road,52326.0,29.16046230329629,1.5,100.0,0,0,7,0,Overcast,38811.0,24.081194282649363,23944.33,35.93
2022-07-26,Indiranagar,100 Feet Road,13491.0,50.16331065099468,1.1317263966689226,44.73698818161384,0,1,7,0,Clear,52326.0,29.16046230329629,37616.0,31.97
2022-07-27,Indiranagar,100 Feet Road,24306.0,55.86233284206993,1.3616838192053056,71.07263288042971,0,2,7,0,Clear,13491.0,50.16331065099468,34876.0,34.47
2022-07-28,Indiranagar,100 Feet Road,24020.0,56.241323862320854,1.109221123535295,84.82980622637241,0,3,7,0,Clear,24306.0,55.86233284206993,30041.0,45.06
2022-07-29,Indiranagar,100 Feet Road,34916.0,36.15154803837776,1.5,100.0,0,4,7,0,Clear,24020.0,56.241323862320854,20605.67,54.09
2022-07-30,Indiranagar,100 Feet Road,43862.0,36.878920228742786,1.5,100.0,0,5,7,1,Overcast,34916.0,36.15154803837776,27747.33,49.42
2022-07-31,Indiranagar,100 Feet Road,33805.0,27.945074679168496,1.5,100.0,0,6,7,1,Fog,43862.0,36.878920228742786,34266.0,43.09
2022-08-01,Indiranagar,100 Feet Road,39708.0,37.60493216857658,1.5,100.0,0,0,8,0,Clear,33805.0,27.945074679168496,37527.67,33.66
2022-08-02,Indiranagar,100 Feet Road,24211.0,44.17969932723591,1.2600792183773026,85.48047203099155,0,1,8,0,Clear,39708.0,37.60493216857658,39125.0,34.14
2022-08-03,Indiranagar,100 Feet Road,23527.0,52.42275233207015,1.3195968354133383,69.05664559258605,0,2,8,0,Clear,24211.0,44.17969932723591,32574.67,36.58
2022-08-04,Indiranagar,100 Feet Road,34845.0,43.477612113436784,1.5,100.0,0,3,8,0,Clear,23527.0,52.42275233207015,29148.67,44.74
2022-08-05,Indiranagar,100 Feet Road,35901.0,23.966578782200095,1.5,100.0,0,4,8,0,Rain,34845.0,43.477612113436784,27527.67,46.69
2022-08-06,Indiranagar,100 Feet Road,37008.0,35.99762168767399,1.5,100.0,0,5,8,1,Windy,35901.0,23.966578782200095,31424.33,39.96
2022-08-08,Indiranagar,100 Feet Road,49319.0,20.0,1.5,100.0,0,0,8,0,Clear,37008.0,35.99762168767399,35918.0,34.48
2022-08-09,Indiranagar,100 Feet Road,24439.0,76.82378504064532,1.1902840385547184,80.67613164267702,0,1,8,0,Overcast,49319.0,20.0,40742.67,26.65
2022-08-10,Indiranagar,100 Feet Road,25407.0,44.89274045234216,1.5,76.45825844776081,0,2,8,0,Windy,24439.0,76.82378504064532,36922.0,44.27
2022-08-11,Indiranagar,100 Feet Road,33669.0,24.132714481263278,1.5,100.0,0,3,8,0,Clear,25407.0,44.89274045234216,33055.0,47.24
2022-08-12,Indiranagar,100 Feet Road,24191.0,43.57706556990328,1.2601336514143706,73.8749545607979,0,4,8,0,Rain,33669.0,24.132714481263278,27838.33,48.62
2022-08-13,Indiranagar,100 Feet Road,24851.0,59.405742979076166,1.1606350341877283,85.55776589490996,0,5,8,1,Clear,24191.0,43.57706556990328,27755.67,37.53
2022-08-14,Indiranagar,100 Feet Road,26459.0,34.36920501608828,1.5,95.26375886967948,0,6,8,1,Clear,24851.0,59.405742979076166,27570.33,42.37
2022-08-15,Indiranagar,100 Feet Road,26726.0,40.0772438414987,1.5,86.03772544818892,0,0,8,0,Fog,26459.0,34.36920501608828,25167.0,45.78
2022-08-16,Indiranagar,100 Feet Road,43699.0,33.53536598002284,1.5,100.0,0,1,8,0,Clear,26726.0,40.0772438414987,26012.0,44.62
2022-08-17,Indiranagar,100 Feet Road,19503.0,45.37006680267314,1.0526675873119853,60.76500469211303,0,2,8,0,Windy,43699.0,33.53536598002284,32294.67,35.99
2022-08-18,Indiranagar,100 Feet Road,52501.0,20.0,1.5,100.0,0,3,8,0,Fog,19503.0,45.37006680267314,29976.0,39.66
2022-08-19,Indiranagar,100 Feet Road,36957.0,44.04688402953591,1.5,100.0,0,4,8,0,Fog,52501.0,20.0,38567.67,32.97
2022-08-20,Indiranagar,100 Feet Road,49747.0,45.378909147677426,1.5,100.0,0,5,8,1,Clear,36957.0,44.04688402953591,36320.33,36.47
2022-08-21,Indiranagar,100 Feet Road,25610.0,44.04920149659134,1.5,92.1508429592445,0,6,8,1,Clear,49747.0,45.378909147677426,46401.67,36.48
2022-08-22,Indiranagar,100 Feet Road,38815.0,31.81797542172557,1.5,100.0,0,0,8,0,Windy,25610.0,44.04920149659134,37438.0,44.49
2022-08-23,Indiranagar,100 Feet Road,38055.0,57.99777867630661,1.5,100.0,0,1,8,0,Clear,38815.0,31.81797542172557,38057.33,40.42
2022-08-24,Indiranagar,100 Feet Road,47864.0,43.168448965985796,1.5,100.0,0,2,8,0,Fog,38055.0,57.99777867630661,34160.0,44.62
2022-08-25,Indiranagar,100 Feet Road,13093.0,67.1797414262935,1.2431575715933172,46.009443260595155,0,3,8,0,Clear,47864.0,43.168448965985796,41578.0,44.33
2022-08-26,Indiranagar,100 Feet Road,46715.0,36.80964637339809,1.5,100.0,0,4,8,0,Clear,13093.0,67.1797414262935,33004.0,56.12
2022-08-27,Indiranagar,100 Feet Road,11925.0,65.92390289003299,1.3009009024648284,33.58460673484215,0,5,8,1,Clear,46715.0,36.80964637339809,35890.67,49.05
2022-08-28,Indiranagar,100 Feet Road,45640.0,28.388327845008305,1.5,100.0,0,6,8,1,Fog,11925.0,65.92390289003299,23911.0,56.64
2022-08-29,Indiranagar,100 Feet Road,37078.0,30.877419289365193,1.5,100.0,0,0,8,0,Clear,45640.0,28.388327845008305,34760.0,43.71
2022-08-30,Indiranagar,100 Feet Road,25546.0,21.673143548522553,1.5,91.72209338820778,0,1,8,0,Clear,37078.0,30.877419289365193,31547.67,41.73
2022-08-31,Indiranagar,100 Feet Road,11821.0,55.2464564210721,1.13126184779057,42.28581173621538,0,2,8,0,Clear,25546.0,21.673143548522553,36088.0,26.98
2022-09-01,Indiranagar,100 Feet Road,36839.0,49.69193731971238,1.5,100.0,0,3,9,0,Clear,11821.0,55.2464564210721,24815.0,35.93
2022-09-02,Indiranagar,100 Feet Road,10468.0,62.90309164627847,1.0347026424270518,36.80956802171283,0,4,9,0,Clear,36839.0,49.69193731971238,24735.33,42.2
2022-09-04,Indiranagar,100 Feet Road,44277.0,25.38117033194612,1.5,100.0,0,6,9,1,Clear,10468.0,62.90309164627847,19709.33,55.95
2022-09-06,Indiranagar,100 Feet Road,38314.0,23.382500734450595,1.5,100.0,0,1,9,0,Clear,44277.0,25.38117033194612,30528.0,45.99
2022-09-07,Indiranagar,100 Feet Road,10664.0,64.07966926636809,1.2050844245904606,42.13875843122007,0,2,9,0,Clear,38314.0,23.382500734450595,31019.67,37.22
2022-09-08,Indiranagar,100 Feet Road,22582.0,64.8436388266919,1.3883105624309553,84.63692327282247,0,3,9,0,Clear,10664.0,64.07966926636809,31085.0,37.61
2022-09-09,Indiranagar,100 Feet Road,26909.0,32.835790026924805,1.5,96.77174324357011,0,4,9,0,Clear,22582.0,64.8436388266919,23853.33,50.77
2022-09-11,Indiranagar,100 Feet Road,36681.0,28.838163944465588,1.5,100.0,0,6,9,1,Clear,26909.0,32.835790026924805,20051.67,53.92
2022-09-12,Indiranagar,100 Feet Road,39495.0,29.704724585463463,1.5,100.0,0,0,9,0,Clear,36681.0,28.838163944465588,28724.0,42.17
2022-09-13,Indiranagar,100 Feet Road,37075.0,33.97453669338537,1.5,100.0,0,1,9,0,Clear,39495.0,29.704724585463463,34361.67,30.46
2022-09-14,Indiranagar,100 Feet Road,35832.0,33.9487979917594,1.5,100.0,0,2,9,0,Clear,37075.0,33.97453669338537,37750.33,30.84
2022-09-15,Indiranagar,100 Feet Road,49643.0,20.0,1.5,100.0,0,3,9,0,Overcast,35832.0,33.9487979917594,37467.33,32.54
2022-09-16,Indiranagar,100 Feet Road,39951.0,20.0,1.5,100.0,0,4,9,0,Clear,49643.0,20.0,40850.0,29.31
2022-09-17,Indiranagar,100 Feet Road,12757.0,29.710771517584174,1.1418602702126406,46.677576501709765,0,5,9,1,Windy,39951.0,20.0,41808.67,24.65
2022-09-19,Indiranagar,100 Feet Road,36322.0,38.194622960634064,1.5,100.0,0,0,9,0,Clear,12757.0,29.710771517584174,34117.0,23.24
2022-09-20,Indiranagar,100 Feet Road,25347.0,34.641923804533036,1.5,79.89132143103612,0,1,9,0,Clear,36322.0,38.194622960634064,29676.67,29.3
2022-09-21,Indiranagar,100 Feet Road,21949.0,32.48529437638606,1.0154431574387766,68.85814624158525,0,2,9,0,Overcast,25347.0,34.641923804533036,24808.67,34.18
2022-09-22,Indiranagar,100 Feet Road,23025.0,50.18262409984949,1.2191458999580276,75.6781439601204,0,3,9,0,Overcast,21949.0,32.48529437638606,27872.67,35.11
2022-09-23,Indiranagar,100 Feet Road,46348.0,52.15191810921317,1.5,100.0,0,4,9,0,Windy,23025.0,50.18262409984949,23440.33,39.1
2022-09-24,Indiranagar,100 Feet Road,24127.0,57.599559814891236,1.21068794982555,76.39344513011702,0,5,9,1,Rain,46348.0,52.15191810921317,30440.67,44.94
2022-09-25,Indiranagar,100 Feet Road,24146.0,51.215203457866664,1.3717203999015959,84.26736872890424,0,6,9,1,Clear,24127.0,57.599559814891236,31166.67,53.31
2022-09-26,Indiranagar,100 Feet Road,37343.0,25.819652914200688,1.5,100.0,0,0,9,0,Clear,24146.0,51.215203457866664,31540.33,53.66
2022-09-27,Indiranagar,100 Feet Road,25807.0,55.72277290659069,1.5,89.04056587560729,0,1,9,0,Overcast,37343.0,25.819652914200688,28538.67,44.88
2022-09-28,Indiranagar,100 Feet Road,32360.0,33.11067746061033,1.5,100.0,0,2,9,0,Rain,25807.0,55.72277290659069,29098.67,44.25
2022-09-29,Indiranagar,100 Feet Road,27381.0,48.34945979755653,1.5,96.5766014558607,0,3,9,0,Clear,32360.0,33.11067746061033,31836.67,38.22
2022-09-30,Indiranagar,100 Feet Road,44024.0,23.268372272328165,1.5,100.0,0,4,9,0,Clear,27381.0,48.34945979755653,28516.0,45.73
2022-10-01,Indiranagar,100 Feet Road,23657.0,48.17155712429637,1.2598782070337609,78.77520712176539,0,5,10,1,Fog,44024.0,23.268372272328165,34588.33,34.91
2022-10-02,Indiranagar,100 Feet Road,37095.0,23.889076819925556,1.5,100.0,0,6,10,1,Overcast,23657.0,48.17155712429637,31687.33,39.93
2022-10-03,Indiranagar,100 Feet Road,23473.0,37.33723796593043,1.017732992008032,76.02521328822819,0,0,10,0,Clear,37095.0,23.889076819925556,34925.33,31.78
2022-10-04,Indiranagar,100 Feet Road,42698.0,33.162821713697,1.5,100.0,0,1,10,0,Rain,23473.0,37.33723796593043,28075.0,36.47
2022-10-05,Indiranagar,100 Feet Road,25606.0,45.8285295417683,1.5,83.2479160987651,0,2,10,0,Clear,42698.0,33.162821713697,34422.0,31.46
2022-10-06,Indiranagar,100 Feet Road,36210.0,20.0,1.5,100.0,0,3,10,0,Clear,25606.0,45.8285295417683,30592.33,38.78
2022-10-07,Indiranagar,100 Feet Road,46681.0,47.46655741279925,1.5,100.0,0,4,10,0,Fog,36210.0,20.0,34838.0,33.0
2022-10-08,Indiranagar,100 Feet Road,31313.0,38.92240449553833,1.5,100.0,0,5,10,1,Clear,46681.0,47.46655741279925,36165.67,37.77
2022-10-09,Indiranagar,100 Feet Road,21123.0,51.9588402210372,1.1919853748894649,60.90317007124126,0,6,10,1,Clear,31313.0,38.92240449553833,38068.0,35.46
2022-10-10,Indiranagar,100 Feet Road,29483.0,37.32080803888409,1.5,100.0,0,0,10,0,Clear,21123.0,51.9588402210372,33039.0,46.12
2022-10-11,Indiranagar,100 Feet Road,22225.0,53.9176427991462,1.2859831424168475,72.85872892570598,0,1,10,0,Clear,29483.0,37.32080803888409,27306.33,42.73
2022-10-12,Indiranagar,100 Feet Road,27702.0,31.488142349146422,1.5,83.72617106310604,0,2,10,0,Overcast,22225.0,53.9176427991462,24277.0,47.73
2022-10-13,Indiranagar,100 Feet Road,21387.0,39.6500232661395,1.0879891997552746,70.69843172053321,0,3,10,0,Clear,27702.0,31.488142349146422,26470.0,40.91
2022-10-14,Indiranagar,100 Feet Road,24898.0,34.01446174419232,1.0330979050816258,86.7595899842457,0,4,10,0,Clear,21387.0,39.6500232661395,23771.33,41.69
2022-10-15,Indiranagar,100 Feet Road,22619.0,42.834241232496595,1.253518079211853,68.89396711092014,0,5,10,1,Clear,24898.0,34.01446174419232,24662.33,35.05
2022-10-16,Indiranagar,100 Feet Road,38269.0,39.06921741148781,1.5,100.0,0,6,10,1,Clear,22619.0,42.834241232496595,22968.0,38.83
2022-10-17,Indiranagar,100 Feet Road,25100.0,34.56474837070769,1.5,88.20916354835907,0,0,10,0,Clear,38269.0,39.06921741148781,28595.33,38.64
2022-10-19,Indiranagar,100 Feet Road,38006.0,20.0,1.5,100.0,0,2,10,0,Rain,25100.0,34.56474837070769,28662.67,38.82
2022-10-20,Indiranagar,100 Feet Road,50029.0,41.09220968858672,1.5,100.0,0,3,10,0,Overcast,38006.0,20.0,33791.67,31.21
2022-10-22,Indiranagar,100 Feet Road,34536.0,24.689117617679152,1.5,100.0,0,5,10,1,Clear,50029.0,41.09220968858672,37711.67,31.89
2022-10-23,Indiranagar,100 Feet Road,27229.0,34.91125756855522,1.5,92.15281304094508,0,6,10,1,Fog,34536.0,24.689117617679152,40857.0,28.59
2022-10-24,Indiranagar,100 Feet Road,11396.0,47.63334389154918,1.2995630573174057,40.55554406932547,0,0,10,0,Clear,27229.0,34.91125756855522,37264.67,33.56
2022-10-25,Indiranagar,100 Feet Road,23139.0,24.45713426562904,1.279079478136214,74.17063043677213,0,1,10,0,Overcast,11396.0,47.63334389154918,24387.0,35.74
2022-10-26,Indiranagar,100 Feet Road,23847.0,44.13367783807047,1.123346782020013,79.73750386979077,0,2,10,0,Rain,23139.0,24.45713426562904,20588.0,35.67
2022-10-28,Indiranagar,100 Feet Road,48026.0,39.89928607066819,1.5,100.0,0,4,10,0,Clear,23847.0,44.13367783807047,19460.67,38.74
2022-10-29,Indiranagar,100 Feet Road,36207.0,29.59733750780074,1.5,100.0,0,5,10,1,Rain,48026.0,39.89928607066819,31670.67,36.16
2022-10-30,Indiranagar,100 Feet Road,38879.0,42.298264345456616,1.5,100.0,0,6,10,1,Clear,36207.0,29.59733750780074,36026.67,37.88
2022-10-31,Indiranagar,100 Feet Road,33412.0,39.611888582411176,1.5,100.0,0,0,10,0,Clear,38879.0,42.298264345456616,41037.33,37.26
2022-11-01,Indiranagar,100 Feet Road,36903.0,39.2708327478504,1.5,100.0,0,1,11,0,Clear,33412.0,39.611888582411176,36166.0,37.17
2022-11-02,Indiranagar,100 Feet Road,47849.0,37.029599753510915,1.5,100.0,0,2,11,0,Clear,36903.0,39.2708327478504,36398.0,40.39
2022-11-03,Indiranagar,100 Feet Road,46145.0,52.3017205577164,1.5,100.0,0,3,11,0,Clear,47849.0,37.029599753510915,39388.0,38.64
2022-11-04,Indiranagar,100 Feet Road,40586.0,40.54567348312655,1.5,100.0,0,4,11,0,Windy,46145.0,52.3017205577164,43632.33,42.87
2022-11-05,Indiranagar,100 Feet Road,22356.0,37.211086946892934,1.3316934672479526,84.22040744385619,0,5,11,1,Rain,40586.0,40.54567348312655,44860.0,43.29
2022-11-06,Indiranagar,100 Feet Road,12335.0,45.41671853941823,1.1089428951673328,44.77453781000017,0,6,11,1,Clear,22356.0,37.211086946892934,36362.33,43.35
2022-11-07,Indiranagar,100 Feet Road,54941.0,20.0,1.5,100.0,0,0,11,0,Clear,12335.0,45.41671853941823,25092.33,41.06
2022-11-09,Indiranagar,100 Feet Road,47359.0,41.373858367075485,1.5,100.0,0,2,11,0,Clear,54941.0,20.0,29877.33,34.21
2022-11-10,Indiranagar,100 Feet Road,21996.0,29.56114720517668,1.241018655872095,65.85615964112735,0,3,11,0,Fog,47359.0,41.373858367075485,38211.67,35.6
2022-11-11,Indiranagar,100 Feet Road,45120.0,44.076102005735535,1.5,100.0,0,4,11,0,Clear,21996.0,29.56114720517668,41432.0,30.31
2022-11-12,Indiranagar,100 Feet Road,46732.0,20.439561693834932,1.5,100.0,0,5,11,1,Clear,45120.0,44.076102005735535,38158.33,38.34
2022-11-14,Indiranagar,100 Feet Road,34255.0,28.862453565007385,1.5,100.0,0,0,11,0,Fog,46732.0,20.439561693834932,37949.33,31.36
2022-11-15,Indiranagar,100 Feet Road,21700.0,40.462691343437605,1.260854454464246,77.79622235958684,0,1,11,0,Clear,34255.0,28.862453565007385,42035.67,31.13
2022-11-16,Indiranagar,100 Feet Road,11230.0,54.77845818996289,1.3548820886094322,31.132705215828622,0,2,11,0,Overcast,21700.0,40.462691343437605,34229.0,29.92
2022-11-17,Indiranagar,100 Feet Road,37446.0,20.0,1.5,100.0,0,3,11,0,Clear,11230.0,54.77845818996289,22395.0,41.37
2022-11-18,Indiranagar,100 Feet Road,23626.0,53.51270564083275,1.3173987032548837,72.81189653068381,0,4,11,0,Overcast,37446.0,20.0,23458.67,38.41
2022-11-19,Indiranagar,100 Feet Road,24442.0,49.902997330464586,1.2592635623455775,84.61329963644626,0,5,11,1,Overcast,23626.0,53.51270564083275,24100.67,42.76
2022-11-20,Indiranagar,100 Feet Road,12624.0,47.72044654970425,1.0716818616892174,36.822353322580426,0,6,11,1,Clear,24442.0,49.902997330464586,28504.67,41.14
2022-11-21,Indiranagar,100 Feet Road,35593.0,20.572425120690582,1.5,100.0,0,0,11,0,Clear,12624.0,47.72044654970425,20230.67,50.38
2022-11-22,Indiranagar,100 Feet Road,36833.0,44.0434727486643,1.5,100.0,0,1,11,0,Clear,35593.0,20.572425120690582,24219.67,39.4
2022-11-23,Indiranagar,100 Feet Road,31873.0,34.48817335524535,1.5,98.58277106918237,0,2,11,0,Clear,36833.0,44.0434727486643,28350.0,37.45
2022-11-24,Indiranagar,100 Feet Road,37067.0,31.975224576161644,1.5,100.0,0,3,11,0,Clear,31873.0,34.48817335524535,34766.33,33.03
2022-11-25,Indiranagar,100 Feet Road,11461.0,51.55356940705191,1.2883661255804175,40.240889119229564,0,4,11,0,Clear,37067.0,31.975224576161644,35257.67,36.84
2022-11-26,Indiranagar,100 Feet Road,35324.0,22.963093979544446,1.5,100.0,0,5,11,1,Clear,11461.0,51.55356940705191,26800.33,39.34
2022-11-27,Indiranagar,100 Feet Road,55106.0,22.526009256280254,1.5,100.0,0,6,11,1,Rain,35324.0,22.963093979544446,27950.67,35.5
2022-11-28,Indiranagar,100 Feet Road,39136.0,29.146119885764406,1.5,100.0,0,0,11,0,Clear,55106.0,22.526009256280254,33963.67,32.35
2022-11-29,Indiranagar,100 Feet Road,53569.0,37.33478328310802,1.5,100.0,0,1,11,0,Overcast,39136.0,29.146119885764406,43188.67,24.88
2022-12-01,Indiranagar,100 Feet Road,36310.0,51.302844946994725,1.5,100.0,0,3,12,0,Clear,53569.0,37.33478328310802,49270.33,29.67
2022-12-02,Indiranagar,100 Feet Road,10423.0,35.94873269968857,1.3455125162978019,40.26850711832715,0,4,12,0,Clear,36310.0,51.302844946994725,43005.0,39.26
2022-12-03,Indiranagar,100 Feet Road,23813.0,42.41242089991563,1.0593451244083385,84.2774902358997,0,5,12,1,Clear,10423.0,35.94873269968857,33434.0,41.53
2022-12-06,Indiranagar,100 Feet Road,20174.0,44.17616782484423,1.033623695176412,72.61833836033385,0,1,12,0,Clear,23813.0,42.41242089991563,23515.33,43.22
2022-12-07,Indiranagar,100 Feet Road,47356.0,32.66690703576608,1.5,100.0,0,2,12,0,Clear,20174.0,44.17616782484423,18136.67,40.85
2022-12-08,Indiranagar,100 Feet Road,11069.0,25.832062254545928,1.2976998318908868,30.542671998449126,0,3,12,0,Clear,47356.0,32.66690703576608,30447.67,39.75
2022-12-09,Indiranagar,100 Feet Road,37367.0,31.837408671568635,1.5,100.0,0,4,12,0,Fog,11069.0,25.832062254545928,26199.67,34.23
2022-12-11,Indiranagar,100 Feet Road,35993.0,22.523009947282688,1.5,100.0,0,6,12,1,Clear,37367.0,31.837408671568635,31930.67,30.11
2022-12-13,Indiranagar,100 Feet Road,38636.0,35.20016806016486,1.5,100.0,0,1,12,0,Fog,35993.0,22.523009947282688,28143.0,26.73
2022-12-14,Indiranagar,100 Feet Road,25233.0,28.55020016454652,1.5,84.05450805393784,0,2,12,0,Windy,38636.0,35.20016806016486,37332.0,29.85
2022-12-15,Indiranagar,100 Feet Road,36302.0,40.166866985485676,1.5,100.0,0,3,12,0,Clear,25233.0,28.55020016454652,33287.33,28.76
2022-12-16,Indiranagar,100 Feet Road,53247.0,46.1823525457482,1.5,100.0,0,4,12,0,Windy,36302.0,40.166866985485676,33390.33,34.64
2022-12-17,Indiranagar,100 Feet Road,26244.0,33.7946935569566,1.5,85.77135983458203,0,5,12,1,Overcast,53247.0,46.1823525457482,38260.67,38.3
2022-12-19,Indiranagar,100 Feet Road,14202.0,35.42747065652402,1.2858868517359854,55.37034577560293,0,0,12,0,Clear,26244.0,33.7946935569566,38597.67,40.05
2022-12-20,Indiranagar,100 Feet Road,24681.0,37.777351049350386,1.0484339099996638,81.51029244229802,0,1,12,0,Clear,14202.0,35.42747065652402,31231.0,38.47
2022-12-21,Indiranagar,100 Feet Road,37345.0,20.159479741444542,1.5,100.0,0,2,12,0,Clear,24681.0,37.777351049350386,21709.0,35.67
2022-12-22,Indiranagar,100 Feet Road,23174.0,46.82142090626384,1.0146893830526478,72.99602419629525,0,3,12,0,Clear,37345.0,20.159479741444542,25409.33,31.12
2022-12-24,Indiranagar,100 Feet Road,42996.0,42.396610909540286,1.5,100.0,0,5,12,1,Clear,23174.0,46.82142090626384,28400.0,34.92
2022-12-25,Indiranagar,100 Feet Road,34120.0,47.491012245572286,1.5,100.0,0,6,12,1,Overcast,42996.0,42.396610909540286,34505.0,36.46
2022-12-27,Indiranagar,100 Feet Road,23938.0,56.84253464560505,1.1152114777244908,89.0368518151654,0,1,12,0,Fog,34120.0,47.491012245572286,33430.0,45.57
2022-12-28,Indiranagar,100 Feet Road,35740.0,35.43570607285189,1.5,100.0,0,2,12,0,Overcast,23938.0,56.84253464560505,33684.67,48.91
2022-12-29,Indiranagar,100 Feet Road,38270.0,47.08666715382928,1.5,100.0,0,3,12,0,Clear,35740.0,35.43570607285189,31266.0,46.59
